Inf;Player;Acceleration;Best Position;Media Description;Eligible;Position;Agility;Balance;Jumping Reach;Natural Fitness;Pace;Stamina;Strength;Free Kick Taking;Marking;Technique;Recommendation;Cons;Ability;Role Ability;Role Ability Out Of Possession;Potential;Pros;2nd Nat;Right Foot;Nation of Birth;EU National;Left Foot;Height;Age;Morale;Knowledge;Injury Susceptibility;Tackling;Penalty Taking;Passing;Long Throws;Long Shots;Heading;Communication;First Touch;Finishing;Dribbling;Crossing;Corners;Based In;Division;Work Rate;Team Work;Vision;Positioning;Off The Ball;Leadership;Club;Decisions;Flair;Determination;Concentration;Aggression;Composure;Anticipation;Bravery;Throwing;Rushing Out (Tendency);Aerial Reach;Reflexes;Punching;One On Ones;Command Of Area;Kicking;Eccentricity;Handling;Transfer Value;Recommendation
FrA;Théo Le Normand;8-14;M (C);Midfielder;;M (C);11-17;8-12;7-11;10-16;12-16;11-15;7-11;8-12;5-9;11-15;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;France;True;Reasonable;180 cm;25;Scouting Required;None;Very Low;7-11;7-13;9-15;5-9;10-14;8-12;1-5;11-15;5-9;9-15;6-12;9-13;France;Sky Bet League Two;11-15;11-15;13-17;3-7;7-13;3-9;Bristol Rovers;11-15;8-12;10-14;8-12;5-11;8-12;8-14;8-12;1-4;2-6;1-5;1-3;1-4;1-4;1-3;1-5;1-3;1-3;0 €;Last Resort
;Javi Cueto;7-11;ST (C);Forward;;ST (C);9-13;10-14;12-16;10-14;7-13;9-15;9-13;3-7;-;9-15;;Unknown;Unknown;;;Unknown;Unknown;England;Very Strong;Spain;True;Weak;170 cm;25;Scouting Required;;Very Low;1-7;12-16;10-14;-;10-16;10-16;-;8-12;10-14;6-10;5-9;5-9;Spain;Second League;10-16;8-14;8-14;-;12-16;12-16;-;8-14;10-14;8-12;12-16;6-10;8-12;12-16;10-14;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Hady Camara;8-12;D (C);Centre-back;;D (C);7-13;8-14;8-12;11-15;9-13;12-16;10-14;2-8;10-14;12-16;;Unknown;Unknown;;;Unknown;Unknown;Senegal;Very Strong;France;True;Reasonable;190 cm;24;Scouting Required;None;Very Low;8-12;-;10-14;-;5-9;7-11;-;9-13;-;6-12;-;-;Belgium;Second Division;12-16;10-14;8-12;9-15;3-9;8-12;Seraing FC;12-16;10-14;8-12;9-13;10-14;12-16;8-14;10-16;-;-;-;-;-;-;-;-;-;-;60K € - 600K €;Practical
;Albin Démouchy;6-10;D (C);Centre-back;;D (C);11-15;9-13;11-17;9-13;8-12;9-13;8-14;4-8;10-16;8-12;;Unknown;Unknown;;;Unknown;Unknown;England;Very Strong;France;True;Weak;186 cm;24;Scouting Required;None;Below Average;10-14;7-11;7-11;6-12;3-7;11-15;1-5;6-12;4-8;7-11;4-8;4-10;France;Lower Saxony;12-16;11-15;8-12;9-13;6-10;6-10;EA Guingamp;10-14;4-10;11-17;10-16;9-13;7-13;12-16;11-15;1-5;1-5;1-4;1-3;1-5;1-5;1-5;2-6;1-5;1;45K € - 450K €;Last Resort
;Tomas Cosgrove;7-11;D (R);Full-back;;D/WB (R);6-10;8-12;8-12;9-13;6-12;8-14;3-7;5-9;12-16;5-11;;Unknown;Unknown;;;Unknown;Unknown;Ireland;Very Strong;N.Ireland;True;Reasonable;178 cm;33;Scouting Required;None;Very Low;8-14;-;8-12;3-7;-;5-11;-;9-13;6-10;10-14;13-17;8-12;N.Ireland;NIFL Premiership;12-18;12-18;5-11;9-13;10-14;-;Larne;8-14;4-8;5-9;9-13;5-9;5-9;9-13;8-12;-;-;-;-;-;-;-;-;-;-;0 € - 55K €;Last Resort
;James McClean;8-12;M (L);Winger;;WB (L), DM, M (LC), AM (L);7-11;11-15;5-9;14-18;5-9;6-12;9-15;10-14;-;7-13;;Unknown;Unknown;;;Unknown;Unknown;N.Ireland;Very Strong;N.Ireland;True;Reasonable;180 cm;37;Scouting Required;;Very Low;5-9;8-12;11-15;-;9-15;9-13;-;9-15;9-13;5-9;9-13;6-10;Ireland;Premier Division;15-20;10-14;9-13;-;8-12;13-17;Derry City;6-12;10-14;13-19;7-11;18-20;10-16;6-10;12-16;-;-;-;-;-;-;-;-;-;-;;Last Resort
;Steven McCullough;8-12;WB (L);Full-back;;D/WB/M (L);9-13;8-14;3-7;7-11;9-15;6-10;11-15;10-16;8-12;9-13;;Unknown;Unknown;;;Unknown;Unknown;England;Very Weak;N.Ireland;True;Very Strong;180 cm;31;Scouting Required;None;Very Low;9-15;-;11-15;6-10;-;5-11;-;11-15;3-9;10-14;11-15;9-13;N.Ireland;NIFL Premiership;8-12;8-14;5-11;5-11;9-13;-;Portadown;6-10;4-8;7-11;11-15;4-8;9-13;10-14;6-12;-;-;-;-;-;-;-;-;-;-;50K € - 160K €;Last Resort
FrA;Pablo Ferreiro;9-15;AM (R);Winger;;M/AM (R);10-16;9-13;5-9;13-19;12-16;10-14;1-5;2-6;-;6-10;;Unknown;Unknown;;;Unknown;Unknown;Morocco;Very Strong;Spain;True;Reasonable;173 cm;26;Scouting Required;None;Very Low;6-10;1-7;5-11;-;6-10;4-8;-;8-12;7-11;11-17;7-13;4-8;Spain;Sky Bet Championship;10-14;7-11;6-10;-;8-14;5-11;-;5-9;6-10;13-17;4-8;8-14;11-15;10-16;2-6;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
FrA;Salatiel Decarpentrie;8-12;AM (R);Winger;;AM (RLC);12-16;6-10;3-9;8-12;9-13;9-13;3-9;7-11;-;10-14;;Unknown;Unknown;;;Unknown;Unknown;Brazil;Reasonable;Brazil;True;Very Strong;160 cm;24;Scouting Required;None;Very Low;1-5;9-13;8-12;-;5-9;2-6;-;7-13;6-10;11-15;6-10;8-14;France;Serie BKT;8-12;7-11;9-13;-;12-16;4-8;U.S. Avellino 1912;9-13;12-18;9-15;7-13;4-8;5-11;9-13;5-9;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Lucas Bretelle;11-17;DM;Midfielder;;DM, M (C);10-14;12-16;1-5;11-17;10-14;11-15;4-8;11-15;7-13;11-15;;Unknown;Unknown;;;Unknown;Unknown;Cameroon;Very Strong;France;True;Weak;172 cm;24;Scouting Required;None;Average;10-14;-;11-17;-;5-9;3-7;-;10-14;10-14;4-8;8-14;-;France;Ligue 2 BKT;11-15;10-14;13-17;12-16;4-8;8-14;Le Mans FC;13-17;2-8;9-13;6-12;10-16;10-14;8-12;12-16;-;-;-;-;-;-;-;-;-;-;250K € - 850K €;Practical
Wnt;Vinni Triboulet;5-13;ST (C);Forward;;AM (RLC), ST (C);-;-;9-14;-;13-19;-;9-14;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;Cameroon;Very Strong;Cameroon;True;Weak;184 cm;27;Scouting Required;;Very Low;-;-;4-12;-;-;12-18;-;9-14;7-13;-;-;-;China;Super League;-;-;-;-;-;-;Meizhou;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Practical
Inj;Giovanni Haag;9-13;DM;Midfielder;;DM, M (C);8-14;10-16;11-15;10-14;7-11;14-18;10-14;11-17;10-14;12-16;;Unknown;Unknown;;;Unknown;Unknown;Italy;Very Strong;France;True;Reasonable;187 cm;26;Scouting Required;None;Above Average;11-15;8-14;11-15;4-8;10-14;9-13;1-5;10-14;5-11;4-10;9-13;11-15;Germany;Bundesliga 2;16-20;11-15;8-12;10-16;4-10;11-15;Fortuna Düsseldorf;11-15;6-10;14-18;11-15;15-19;10-14;9-15;14-20;1-3;1;1-3;1-7;2-6;1-4;3-7;1-6;1-3;1-5;550K € - 1,7M €;Last Resort
;Houda Halifa;3-8;AM (C);Midfielder;;AM (C);9-14;3-10;3-9;10-15;6-13;4-9;-;1-8;-;8-13;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;France;True;Reasonable;165 cm;24;Scouting Required;None;Very Low;-;4-9;5-10;-;3-8;2-9;-;11-16;7-14;5-10;3-8;3-9;France;R1 - Méditerranée;3-8;5-12;11-18;1-8;7-12;3-8;Marignane GCB FC;10-15;9-15;15-20;-;-;7-12;-;-;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Johann Lepenant;11-15;M (C);Midfielder;;DM, M (C);12-16;8-14;7-11;11-15;11-17;11-15;11-15;4-10;12-16;9-13;;Unknown;Unknown;;;Unknown;Unknown;Malta;Very Strong;France;True;Reasonable;176 cm;23;Scouting Required;None;Average;12-18;6-10;12-16;7-11;4-8;7-13;3-7;14-18;3-9;10-14;7-11;6-10;France;Ligue 1 McDonald's;11-15;13-19;10-16;9-15;9-13;7-11;FC Nantes;8-12;11-15;11-15;10-14;11-15;13-17;11-15;10-16;3-7;1-5;1-7;1-5;1-2;1-5;1-2;1-4;1-5;1-5;475K € - 4,8M €;Last Resort
;Hugo Komano;9-15;ST (C);Forward;;ST (C);7-12;11-16;13-18;10-16;9-16;10-17;9-14;-;-;7-14;;Unknown;Unknown;;;Unknown;Unknown;Nigeria;Very Strong;France;True;Weak;190 cm;26;Scouting Required;;Very Low;-;7-12;6-12;-;7-14;7-14;-;4-9;8-13;6-11;5-11;-;Sweden;First Division Elite;10-17;7-14;4-11;-;8-13;-;Falkenbergs FF;8-15;8-13;6-11;-;5-11;5-10;-;7-12;-;-;-;-;-;-;-;-;-;-;;Practical
Wnt;Rayan Djedje;13-17;D (C), DM;Centre-back;;D (C), DM;10-14;8-12;8-12;15-19;12-16;7-13;11-17;7-11;5-9;8-14;;Unknown;Unknown;;;Unknown;Unknown;Ivory Coast;Very Strong;France;True;Weak;183 cm;25;Scouting Required;None;High;13-17;3-7;10-14;4-10;5-11;7-11;2-8;9-15;5-9;8-12;10-14;3-7;Italy;Serie A;9-15;9-13;9-13;8-12;6-10;5-9;Empoli FC;7-13;8-12;16-20;7-11;11-15;9-15;10-14;10-14;1-7;1-3;1-3;1-5;1-5;1-3;1-4;1-5;1-2;2-6;200K € - 2M €;Last Resort
Yth;Sean Brathwaite;1-8;AM (R);Winger;;AM (RC), ST (C);12-20;-;-;-;9-15;-;-;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;Barbados;Very Weak;England;False;Very Weak;171 cm;15;Scouting Required;None;Average;-;-;1-3;-;-;-;-;1-10;5-13;5-13;1-5;-;England;Stars League;-;-;-;-;-;-;Bromley;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Practical
;Kamil Manseri;6-12;AM (L);Winger;;M (L), AM (RL);12-18;-;-;-;8-13;-;-;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;France;Very Weak;France;True;Very Weak;181 cm;25;Scouting Required;None;Very Low;-;-;6-12;-;-;-;-;6-14;9-15;11-17;5-11;-;Slovenia;First League;-;-;-;-;-;-;Koper;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Fringe player who could still improve
;Rodri;10-14;AM (R);Winger;;AM (RL);8-14;8-14;7-11;10-14;9-13;11-15;6-10;5-11;-;11-15;;Unknown;Unknown;;;Unknown;Unknown;England;Very Strong;Spain;True;Fairly Strong;178 cm;25;Scouting Required;None;Very Low;2-6;5-11;6-10;-;12-16;4-8;-;8-12;8-14;8-14;7-11;5-9;Spain;Challenge League;12-16;8-12;6-10;-;8-14;6-10;Stade Lausanne-Ouchy;10-14;8-12;11-15;8-12;9-13;7-11;8-14;8-14;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Marc Jourdan;11-18;M (C);Midfielder;;DM, M (C);8-13;7-12;1-7;8-15;10-16;10-15;3-8;-;-;9-14;;Unknown;Unknown;;;Unknown;Unknown;DR Congo;Very Strong;France;True;Weak;174 cm;25;Scouting Required;None;Very Low;5-11;-;5-12;-;5-10;3-9;-;11-16;6-11;2-7;4-11;-;France;Challenger Pro League;9-14;4-10;10-16;8-13;1-6;3-10;RWDM Brussels;-;7-14;13-18;-;11-18;3-8;-;7-12;-;-;-;-;-;-;-;-;-;-;;Practical
;Paris Eltigani;-;ST (C);Forward;;M (C), ST (C);-;-;-;-;-;-;1-7;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;Morocco;Very Weak;England;False;Very Weak;185 cm;16;Scouting Required;None;Average;9-17;-;2-12;-;3-11;-;-;4-10;-;-;-;-;England;Sky Bet League Two;1-9;-;7-15;-;-;-;Bromley;-;10-16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Last Resort
Bid;Clément Akpa;12-16;D (L);Full-back;;D (LC);12-16;9-15;11-15;10-14;11-17;9-13;11-15;3-9;12-16;8-12;;Unknown;Unknown;;;Unknown;Unknown;France;Weak;France;True;Very Strong;181 cm;24;Scouting Required;None;Below Average;11-17;5-9;12-16;8-12;5-9;11-17;1-5;14-18;4-10;11-15;12-16;9-13;France;Ligue 2 BKT;10-14;12-18;12-18;10-16;11-15;10-14;Auxerre;9-13;10-14;13-17;11-15;11-15;12-16;12-16;10-16;2-6;1-7;1-5;1-3;1-3;1-5;1-3;1-4;1-5;1-3;750K € - 7,6M €;Last Resort
;Zinédine Ould Khaled;-;DM;Midfielder;;DM, M (C);-;-;-;-;-;-;11-16;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;France;Very Weak;France;True;Very Weak;195 cm;26;Scouting Required;None;Very Low;12-18;-;7-15;-;3-9;-;-;10-15;-;-;-;-;Azerbaijan;Ligue 2 BKT;11-17;-;12-18;-;-;-;Sabah FK;-;9-14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Last Resort
Wnt;Maghnes Akliouche;14-18;AM (R);Winger;;M (RC), AM (RLC);14-18;10-14;5-9;13-17;11-15;11-17;7-13;9-13;3-7;12-18;;Unknown;Unknown;;;Unknown;Unknown;Algeria;Very Strong;France;True;Weak;183 cm;24;Scouting Required;;Below Average;5-9;10-14;15-19;3-9;6-12;5-9;1-6;14-20;9-13;13-17;14-18;8-12;France;Ligue 1 McDonald's;11-17;11-15;13-17;6-10;12-16;11-15;AS Monaco;10-16;12-16;13-19;10-14;14-18;12-18;10-14;10-14;1-5;1-4;1-4;1-4;1-4;1-3;1-3;1-3;1-2;1-5;48M € - 59M €;Practical
;Coli Saco;10-16;M (C);Midfielder;;DM, M/AM (C);7-11;16-20;14-20;12-18;11-15;12-16;14-18;6-10;8-14;8-12;;Unknown;Unknown;;;Unknown;Unknown;France;Weak;France;True;Very Strong;198 cm;24;Scouting Required;None;Very Low;12-16;-;9-15;-;8-12;13-17;-;9-13;12-16;7-11;5-11;-;Mali;Second League;8-12;11-15;6-10;11-15;6-10;6-12;-;6-10;4-10;9-13;4-10;12-18;6-10;8-12;13-17;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Skelly Alvero;8-14;M (C);Midfielder;;D (C), DM, M (C);11-17;10-14;15-19;8-14;12-16;12-16;13-17;2-6;9-13;10-14;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;France;True;Reasonable;202 cm;24;Scouting Required;None;Above Average;12-16;9-15;9-15;5-9;8-12;12-16;1-4;11-15;4-8;12-18;2-8;1-3;Germany;Bundesliga;12-16;13-17;11-15;8-12;7-13;3-9;SV Werder Bremen;9-13;12-16;11-15;10-14;9-15;10-14;11-17;11-15;1-5;1-5;3-7;1-2;1-4;1-3;1-5;1-5;1-3;1-4;160K € - 1,6M €;Last Resort
;Fidel Ambríz;-;DM;Midfielder;;DM, M (C);-;-;-;-;-;-;9-15;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;England;Very Weak;Mexico;False;Very Weak;175 cm;23;Scouting Required;None;Very Low;4-10;-;11-16;-;12-18;-;-;11-17;-;-;-;-;Mexico;First Division;14-20;-;8-14;-;-;-;Monterrey;-;10-15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Last Resort
;Manu Agro;8-12;GK;Goalkeeper;;GK;6-12;9-15;13-17;10-14;6-10;8-12;9-13;-;-;8-12;;Unknown;Unknown;;;Unknown;Unknown;England;Very Strong;France;True;Weak;191 cm;24;Scouting Required;None;Very Low;-;-;-;-;-;-;7-11;6-10;-;-;-;-;France;R1 - Occitanie - A;8-12;6-10;-;9-15;2-8;5-9;ES du Grau-du-Roi;10-14;-;8-12;9-13;5-9;8-12;7-13;9-15;7-11;7-11;9-13;9-15;10-14;9-13;9-13;5-11;3-7;10-14;0 €;Last Resort
;Mouhamed Dosso;-;M (C);Midfielder;;M (C);-;-;-;-;-;-;7-13;-;-;-;;Unknown;Unknown;;;Unknown;Unknown;Ivory Coast;Very Strong;France;True;Reasonable;186 cm;24;Scouting Required;;Very Low;7-15;-;10-15;-;3-9;-;-;10-16;-;-;-;-;Bulgaria;Second Division;8-14;-;10-18;-;-;-;Slavia Sofia;-;3-9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;Practical
;Moussa Cissé;14-20;D (L);Full-back;;D/WB (L), M (LC);-;-;-;-;11-16;-;6-14;-;4-10;-;;Unknown;Unknown;;;Unknown;Unknown;France;Very Weak;France;True;Very Weak;177 cm;23;Scouting Required;None;Very Low;10-15;-;-;-;-;-;-;10-18;-;-;11-17;-;Switzerland;Super League;-;-;-;7-12;-;-;Basel;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Last Resort
;Pierce Sweeney;5-11;D (C);Centre-back;;D (RC);7-13;6-10;9-13;4-10;9-13;9-13;9-13;3-7;9-13;7-11;;Unknown;Unknown;;;Unknown;Unknown;Ireland;Very Strong;Ireland;True;Weak;183 cm;31;Scouting Required;None;Very Low;11-15;-;6-12;10-14;7-11;13-17;-;6-10;-;5-11;-;6-10;Ireland;NIFL Premiership;11-15;13-17;10-14;8-12;8-14;9-15;-;10-14;2-6;11-15;10-14;8-14;10-14;10-16;8-12;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;James Singleton;7-11;M (C);Midfielder;;D (L), DM, M (C);12-16;8-12;9-15;7-11;7-11;7-11;6-12;1-4;11-17;8-12;;Unknown;Unknown;;;Unknown;Unknown;England;Weak;N.Ireland;True;Very Strong;173 cm;30;Scouting Required;None;Very Low;12-16;-;8-12;9-15;3-7;11-15;-;9-15;-;10-14;-;1-7;N.Ireland;Lower Saxony;11-15;7-11;5-9;13-17;8-12;12-16;Glentoran;10-14;2-8;13-19;10-16;3-7;8-14;10-14;10-14;-;-;-;-;-;-;-;-;-;-;110K € - 350K €;Last Resort
Lst;Mathys Tourraine;11-15;D (R);Full-back;;D/WB (R);11-15;8-14;6-10;11-15;11-17;8-12;9-13;5-11;8-12;8-12;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;France;True;Reasonable;176 cm;25;Scouting Required;None;Below Average;13-19;9-13;11-15;12-16;7-11;3-9;2-6;11-15;4-10;11-15;11-15;9-13;France;Ligue 1 McDonald's;8-12;12-18;8-14;6-12;12-16;12-16;Paris FC;10-14;6-10;15-19;9-13;12-16;12-16;11-15;10-16;2-6;1-5;1-5;1-3;1-2;1-5;1-3;1-3;1-5;1-5;550K €;Practical
Wnt;Adrià Gené;12-16;AM (C);Winger;;AM (LC);8-12;11-15;9-13;10-14;11-15;9-15;11-17;10-14;5-9;7-13;;Unknown;Unknown;;;Unknown;Unknown;England;Very Strong;Spain;True;Fairly Strong;181 cm;27;Scouting Required;;Very Low;7-11;4-8;12-16;10-16;7-13;10-14;1-6;7-13;11-15;9-13;13-17;5-9;Spain;Spanish Federation 1B;8-14;11-15;9-13;4-8;9-13;5-9;Antequera;8-14;3-7;12-18;8-12;11-15;9-15;9-13;8-12;1-5;1-4;1-4;1-5;1-5;1;1-3;2-6;1-2;2-6;;Last Resort
FrA;Cheickné Yaffa;8-14;D (R);Full-back;;D (R), DM;9-14;6-11;8-13;11-17;5-12;11-18;2-7;-;11-16;8-15;;Unknown;Unknown;;;Unknown;Unknown;Mali;Very Strong;France;True;Weak;175 cm;25;Scouting Required;None;Very Low;6-13;-;7-13;1-3;-;5-12;-;4-9;-;6-11;5-11;-;France;Super League;10-17;6-13;-;8-13;6-11;-;-;7-14;-;3-8;9-14;9-15;5-10;8-13;8-13;-;-;-;-;-;-;-;-;-;-;0 €;Practical
;Diego Campillo;-;D (C);Centre-back;;D (C);-;-;9-15;-;-;-;13-19;-;11-17;-;;Unknown;Unknown;;;Unknown;Unknown;Cameroon;Very Weak;Mexico;False;Very Weak;180 cm;24;Scouting Required;None;Very Low;12-20;-;-;-;-;9-17;-;14-20;-;-;-;-;Mexico;First Division;-;-;-;6-14;-;-;Chivas;-;-;13-19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Practical
;Joss Nkongue;7-12;AM (L);Winger;;AM (L), ST (C);11-16;8-14;8-15;11-16;9-14;6-11;7-14;-;-;9-14;;Unknown;Unknown;;;Unknown;Unknown;Cameroon;Very Strong;France;True;Weak;180 cm;24;Scouting Required;None;Very Low;-;6-11;4-9;-;6-11;5-10;-;5-12;7-13;11-16;4-9;-;France;Serie BKT;10-15;6-11;6-11;-;12-17;1-6;Lyon - La Duchère;7-12;10-17;6-13;-;1-5;8-15;-;6-12;-;-;-;-;-;-;-;-;-;-;30K € - 100K €;Last Resort
;Maxime Nonnenmacher;6-12;DM;Midfielder;;DM, M (C);6-10;9-13;8-14;4-10;7-11;9-13;6-10;8-12;6-12;10-14;;Unknown;Unknown;;;Unknown;Unknown;Italy;Weak;France;True;Very Strong;185 cm;23;Scouting Required;;Very Low;9-13;-;10-16;-;6-10;8-12;-;13-17;11-15;8-12;6-12;-;France;National 2 - B;10-14;9-13;10-14;9-13;5-9;7-13;FCSR Haguenau;10-14;3-9;9-13;6-12;6-12;8-12;8-12;9-13;-;-;-;-;-;-;-;-;-;-;7K € - 70K €;Last Resort
Wnt;Youte;8-14;D (C);Centre-back;;D (C);12-18;13-17;16-20;11-17;12-16;9-13;15-19;2-6;13-17;7-11;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;France;True;Reasonable;196 cm;24;Scouting Required;None;High;13-17;3-9;8-14;2-6;4-8;14-18;1-4;8-12;2-6;6-12;1-7;2-6;France;Ligue 1 McDonald's;8-12;10-14;12-16;9-13;7-13;4-10;Strasbourg;7-11;8-12;11-15;7-11;8-14;11-15;7-13;8-12;1-4;1-5;3-7;1;1-4;1-5;1-5;1-7;1-3;1-4;140K € - 1,4M €;Practical
;Enzo Daoud;11-15;ST (C);Forward;;ST (C);9-15;5-11;6-10;9-13;9-13;12-16;7-11;3-9;-;12-16;;Unknown;Unknown;;;Unknown;Unknown;Algeria;Very Strong;France;True;Reasonable;181 cm;25;Scouting Required;None;Very Low;1-3;1-6;6-10;-;7-11;6-10;-;10-14;8-14;7-13;2-6;4-8;France;Ligue 1 McDonald's;8-12;2-6;2-6;-;9-15;8-12;Football Club 93 BBG;8-12;10-14;3-7;5-9;6-10;9-13;8-14;5-11;-;-;-;-;-;-;-;-;-;-;85K € - 275K €;Last Resort
;David Da Costa;12-16;AM (C);Midfielder;;AM (LC), ST (C);11-15;6-12;3-7;12-16;11-17;7-11;8-12;8-14;6-10;13-17;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;Portugal;True;Reasonable;168 cm;25;Scouting Required;None;Very Low;6-12;8-12;12-16;13-17;9-13;5-11;3-7;14-18;8-14;12-16;11-15;9-13;U.S.A.;R1 - Méditerranée;10-14;13-19;12-18;4-10;11-15;5-9;Portland;9-13;11-15;14-18;10-14;8-12;12-16;10-14;8-14;1-5;1-7;1-6;1-5;1-3;2-6;1-3;1-3;1-5;1-4;5,2M € - 8,6M €;Last Resort
;Matthew Fitzpatrick;12-16;ST (C);Forward;;ST (C);10-14;7-11;7-11;15-19;10-14;7-13;12-18;3-7;-;6-12;;Unknown;Unknown;;;Unknown;Unknown;Morocco;Very Strong;N.Ireland;True;Weak;186 cm;31;Scouting Required;None;Very Low;5-9;5-9;9-13;-;4-10;11-15;-;9-15;10-14;8-12;8-12;1-4;N.Ireland;NIFL Premiership;10-16;11-15;8-12;-;10-14;7-11;Linfield;7-13;1-5;13-19;5-9;11-15;8-14;8-12;11-15;-;-;-;-;-;-;-;-;-;-;65K € - 210K €;Last Resort
FrA;Grégoire Pineau;4-8;D (C);Centre-back;;D (LC), DM;8-12;11-15;10-16;9-13;6-10;10-14;9-15;3-7;9-15;9-13;;Unknown;Unknown;;;Unknown;Unknown;Ivory Coast;Very Strong;France;True;Weak;184 cm;27;Scouting Required;;Very Low;9-13;-;7-11;8-14;5-9;10-14;-;7-13;-;6-10;-;3-9;France;Serie A;10-14;10-14;8-12;9-13;7-11;3-7;Empoli FC;9-13;5-11;9-15;9-15;8-12;7-13;11-15;11-15;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Hugo Mahieu;11-18;D (C);Centre-back;;D (C);8-13;7-12;7-14;12-19;10-16;10-15;2-7;-;6-13;3-8;;Unknown;Unknown;;;Unknown;Unknown;DR Congo;Very Strong;France;True;Reasonable;184 cm;26;Scouting Required;None;Very Low;11-17;-;5-12;-;1-3;8-14;-;4-9;-;1-3;-;-;France;Challenger Pro League;5-10;3-9;-;13-18;2-7;10-17;RWDM Brussels;8-13;-;4-9;4-11;11-18;2-7;3-8;6-11;-;-;-;-;-;-;-;-;-;-;0 €;Practical
;Mario Benedet;14-18;AM (C);Midfielder;;M/AM (C);12-16;6-10;4-8;11-15;12-16;10-16;3-9;5-9;-;5-11;;Unknown;Unknown;;;Unknown;Unknown;England;Very Strong;Spain;True;Weak;180 cm;25;Scouting Required;None;Very Low;6-10;5-9;9-13;-;1-6;5-9;-;8-14;9-13;11-15;8-12;3-7;Spain;Challenge League;9-15;6-10;5-9;-;7-11;10-14;Stade Lausanne-Ouchy;9-15;4-8;7-13;4-8;15-19;8-14;6-10;6-10;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Samuel Noireau-Dauriat;10-14;AM (L);Winger;;AM (RLC);12-16;7-11;11-17;5-9;9-13;9-13;6-12;6-10;-;10-14;;Unknown;Unknown;;;Unknown;Unknown;France;Very Strong;France;True;Fairly Strong;186 cm;23;Scouting Required;None;Average;3-7;6-10;6-10;-;7-11;6-10;-;6-12;11-15;11-15;8-12;6-12;France;National;8-12;7-11;7-11;-;8-12;1-3;SM Caen;9-13;13-19;10-16;7-13;2-6;2-8;6-10;3-7;-;-;-;-;-;-;-;-;-;-;20K € - 210K €;Fringe player who could still improve
;Sean Long;7-12;D (R);Centre-back;;D (RC);4-11;7-14;9-14;13-18;3-8;12-17;6-12;-;8-13;8-13;;Unknown;Unknown;;;Unknown;Unknown;Morocco;Very Weak;Ireland;True;Very Weak;178 cm;31;Scouting Required;;Very Low;7-12;-;6-11;-;6-11;7-12;-;7-13;-;3-10;-;-;Ireland;Sky Bet League Two;13-18;5-10;-;9-16;4-11;12-17;Bromley;9-14;-;9-15;6-11;6-11;4-10;5-12;11-18;-;-;-;-;-;-;-;-;-;-;;Last Resort
;Bradley M'Bondo;-;D (C);Centre-back;;D (RC);-;-;10-18;-;-;-;8-16;-;11-19;-;;Unknown;Unknown;;;Unknown;Unknown;France;Very Weak;France;True;Very Weak;184 cm;24;Scouting Required;None;Very Low;10-15;-;-;-;-;11-16;-;4-12;-;-;-;-;Slovenia;First League;-;-;-;9-15;-;-;Maribor;-;-;5-13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Unknown;Practical
